
52,52,0,[11;58;30;158],[11;58;30;158],[64;-1;-1;-1],[97;97;97;97],UP,[RIGHT;DOWN;RIGHT;DOWN],[43;43;43;43],[0;0;0;0],2160,2,79,,52,RIGHT,,52,50
53,53,0,[17;65;36;165],[73;65;60;165],[76;-1;-1;-1],[97;97;97;97],RIGHT,[RIGHT;DOWN;RIGHT;LEFT],[31;31;31;31],[0;0;0;0],2190,2,76,,53,DOWN,,53,20
54,54,0,[23;59;42;155],[57;59;74;155],[85;-1;-1;-1],[97;97;97;97],RIGHT,[RIGHT;DOWN;RIGHT;LEFT],[19;19;19;19],[0;0;0;0],2210,2,74,,54,DOWN,,54,0
55,55,0,[32;85;27;132],[48;85;27;132],[92;-1;-1;-1],[97;97;97;97],LEFT,[RIGHT;DOWN;DOWN;UP],[0;0;0;0],[0;0;0;0],2210,2,74,,55,DOWN,,55,0
56,56,0,[48;74;27;108],[56;74;101;108],[93;-1;-1;-1],[97;97;97;97],DOWN,[RIGHT;DOWN;DOWN;UP],[0;0;0;0],[0;0;0;0],2210,2,74,,56,UP,,56,0
57,57,0,[72;74;27;84],[96;74;99;84],[105;-1;-1;-1],[97;97;97;97],DOWN,[RIGHT;DOWN;RIGHT;UP],[0;0;0;0],[0;0;0;0],2210,2,74,,57,RIGHT,,57,0
58,58,0,[72;74;59;38],[72;74;59;38],[93;-1;-1;-1],[97;97;97;97],RIGHT,[DOWN;DOWN;RIGHT;UP],[0;0;0;0],[0;0;0;0],2210,2,74,,58,RIGHT,,58,0
59,59,0,[82;62;59;38],[82;62;59;38],[68;-1;-1;-1],[97;97;97;97],RIGHT,[RIGHT;RIGHT;RIGHT;UP],[0;0;0;0],[0;0;0;0],2210,2,74,,59,DOWN,,59,0
60,60,0,[106;38;59;62],[165;38;131;134],[80;-1;-1;-1],[97;97;97;97],DOWN,[UP;UP;RIGHT;UP],[0;0;0;0],[0;0;0;0],2210,2,74,,60,UP,,60,0
61,61,0,[130;14;61;86],[171;14;109;134],[92;-1;-1;-1],[97;97;97;97],DOWN,[LEFT;UP;UP;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,61,DOWN,,61,0
62,62,0,[136;10;85;110],[147;10;109;134],[104;-1;-1;-1],[97;97;97;97],RIGHT,[DOWN;RIGHT;UP;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,62,LEFT,,62,0
63,63,0,[125;10;109;114],[125;10;109;114],[116;-1;-1;-1],[97;97;97;97],RIGHT,[LEFT;UP;UP;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,63,LEFT,,63,0
64,64,0,[147;34;133;134],[147;86;170;138],[128;-1;-1;-1],[97;97;97;97],RIGHT,[LEFT;RIGHT;RIGHT;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,64,LEFT,,64,0
65,65,0,[125;58;155;134],[125;62;155;134],[140;-1;-1;-1],[97;97;97;97],RIGHT,[LEFT;UP;RIGHT;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,65,UP,,65,0
66,66,0,[125;58;131;114],[125;58;131;114],[141;-1;-1;-1],[97;97;97;97],RIGHT,[LEFT;LEFT;DOWN;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,66,RIGHT,,66,0
67,67,0,[136;82;120;90],[136;99;120;90],[129;-1;-1;-1],[97;97;97;97],RIGHT,[LEFT;UP;LEFT;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,67,UP,,67,0
68,68,0,[114;75;106;66],[114;75;106;66],[117;-1;-1;-1],[97;97;97;97],RIGHT,[DOWN;LEFT;LEFT;DOWN],[0;0;0;0],[0;0;0;0],2210,2,74,,68,DOWN,,68,0
69,69,0,[157;94;154;118],[157;94;154;118],[153;-1;-1;-1],[97;97;97;97],LEFT,[UP;RIGHT;DOWN;UP],[0;0;0;0],[0;0;0;0],2210,2,74,,69,RIGHT,,69,0
70,70,0,[163;70;155;142],[163;70;155;142],[165;-1;-1;-1],[97;97;97;97],LEFT,[RIGHT;RIGHT;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],2210,2,74,,70,LEFT,,70,0
71,71,0,[149;50;157;154],[149;50;157;154],[140;-1;-1;-1],[97;97;97;97],LEFT,[RIGHT;DOWN;UP;LEFT],[0;0;0;0],[0;0;0;0],2210,2,74,,71,RIGHT,,71,0
72,72,0,[149;70;157;130],[149;74;157;130],[128;-1;-1;-1],[97;97;97;97],LEFT,[UP;RIGHT;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],2210,2,74,,72,LEFT,,72,0
73,73,0,[112;107;120;106],[112;107;120;106],[92;-1;-1;-1],[97;97;97;97],RIGHT,[DOWN;RIGHT;UP;RIGHT],[0;0;0;0],[0;0;0;0],2210,2,74,,73,RIGHT,,73,0
74,74,0,[112;94;130;106],[136;94;141;130],[104;-1;-1;-1],[97;97;97;97],RIGHT,[DOWN;UP;LEFT;DOWN],[0;0;0;0],[0;0;0;0],2210,2,74,,74,UP,,74,30
75,75,0,[112;70;131;106],[112;70;131;106],[116;-1;-1;-1],[97;97;97;97],RIGHT,[DOWN;UP;LEFT;DOWN],[0;0;0;0],[0;0;0;0],2210,2,74,,75,UP,,75,30
76,76,0,[88;74;107;82],[88;83;107;82],[104;-1;-1;-1],[97;97;97;97],UP,[DOWN;UP;LEFT;RIGHT],[0;0;0;0],[0;0;0;0],2240,2,71,,76,UP,,76,0
77,77,0,[51;74;83;62],[51;74;83;62],[104;-1;-1;-1],[97;97;97;97],UP,[LEFT;UP;LEFT;UP],[0;0;0;0],[0;0;0;0],2240,2,71,,77,RIGHT,,77,0
78,78,0,[45;70;93;86],[45;70;117;90],[116;-1;-1;-1],[97;97;97;97],RIGHT,[LEFT;UP;LEFT;UP],[0;0;0;0],[0;0;0;0],2240,2,71,,78,UP,,78,0
79,79,0,[45;50;106;42],[45;50;106;42],[105;-1;-1;-1],[97;97;97;97],UP,[LEFT;UP;UP;DOWN],[0;0;0;0],[0;0;0;0],2240,2,71,,79,LEFT,,79,50
80,80,0,[45;50;99;18],[45;50;99;18],[93;-1;-1;-1],[97;97;97;97],UP,[UP;UP;RIGHT;RIGHT],[0;0;0;0],[0;0;0;0],2240,2,71,,80,UP,,80,50
81,81,0,[-1;-1;-1;-1],[-1;-1;-1;-1],[56;-1;-1;-1],[-1;-1;-1;-1],LEFT,[NEUTRAL;NEUTRAL;NEUTRAL;NEUTRAL],[0;0;0;0],[18;38;58;78],2290,1,66,,81,DOWN,,81,0
82,82,0,[-1;-1;-1;-1],[-1;-1;-1;-1],[68;-1;-1;-1],[-1;-1;-1;-1],DOWN,[NEUTRAL;NEUTRAL;NEUTRAL;NEUTRAL],[0;0;0;0],[6;26;46;66],2290,1,66,,82,RIGHT,,82,0
83,83,0,[12;28;-1;-1],[12;92;-1;-1],[93;-1;-1;-1],[97;97;-1;-1],RIGHT,[UP;LEFT;NEUTRAL;NEUTRAL],[0;0;0;0],[0;0;10;30],2290,1,66,,83,UP,,83,0
84,84,0,[12;52;32;-1],[12;84;96;-1],[92;-1;-1;-1],[97;97;97;-1],UP,[RIGHT;LEFT;LEFT;NEUTRAL],[0;0;0;0],[0;0;0;18],2290,1,66,,84,RIGHT,,84,0
85,85,0,[12;57;64;48],[12;57;64;72],[85;-1;-1;-1],[97;97;97;97],UP,[UP;UP;UP;RIGHT],[0;0;0;0],[0;0;0;0],2290,1,66,,85,RIGHT,,85,0
86,86,0,[28;49;85;48],[28;49;85;48],[73;-1;-1;-1],[97;97;97;97],RIGHT,[RIGHT;UP;LEFT;RIGHT],[0;0;0;0],[0;0;0;0],2290,1,66,,86,UP,,86,0
87,87,0,[-1;-1;-1;-1],[-1;-1;-1;-1],[85;28;137;112],[-1;-1;-1;-1],LEFT,[NEUTRAL;NEUTRAL;NEUTRAL;NEUTRAL],[0;0;0;0],[31;51;71;91],30,3,217,,87,RIGHT,,87,60
88,88,0,[-1;-1;-1;-1],[-1;-1;-1;-1],[76;40;149;124],[-1;-1;-1;-1],LEFT,[NEUTRAL;NEUTRAL;NEUTRAL;NEUTRAL],[0;0;0;0],[19;39;59;79],60,3,214,,88,LEFT,,88,60
89,89,0,[-1;-1;-1;-1],[-1;-1;-1;-1],[64;52;148;136],[-1;-1;-1;-1],LEFT,[NEUTRAL;NEUTRAL;NEUTRAL;NEUTRAL],[0;0;0;0],[7;27;47;67],90,3,211,,89,LEFT,,89,60
90,90,0,[53;-1;-1;-1],[53;-1;-1;-1],[52;64;136;148],[97;-1;-1;-1],LEFT,[LEFT;NEUTRAL;NEUTRAL;NEUTRAL],[0;0;0;0],[0;15;35;55],120,3,208,,90,LEFT,,90,60
91,91,0,[53;-1;-1;-1],[53;-1;-1;-1],[40;76;124;149],[97;-1;-1;-1],LEFT,[LEFT;NEUTRAL;NEUTRAL;NEUTRAL],[0;0;0;0],[0;3;23;43],150,3,205,,91,RIGHT,,91,200
92,92,0,[29;67;-1;-1],[29;67;-1;-1],[28;85;112;137],[97;102;-1;-1],LEFT,[UP;RIGHT;NEUTRAL;NEUTRAL],[0;0;0;0],[0;0;11;31],180,3,202,,92,UP,,92,210
93,93,0,[39;94;80;75],[39;94;80;75],[73;100;125;-1],[102;102;102;102],RIGHT,[DOWN;UP;UP;RIGHT],[183;183;183;183],[0;0;0;0],350,3,190,,93,DOWN,,93,70
94,94,0,[63;76;72;66],[65;76;72;66],[57;84;109;-1],[102;1148;102;102],DOWN,[DOWN;RIGHT;UP;RIGHT],[167;167;167;167],[0;0;0;0],390,3,186,,94,DOWN,,94,30
95,95,0,[47;76;77;61],[47;76;77;61],[69;72;97;-1],[102;1148;102;102],DOWN,[LEFT;RIGHT;LEFT;UP],[155;155;155;155],[0;0;0;0],420,3,183,,95,RIGHT,,95,0
96,96,0,[11;69;63;49],[11;69;63;49],[93;96;121;-1],[102;1148;102;102],RIGHT,[DOWN;DOWN;UP;RIGHT],[131;131;131;131],[0;0;0;0],420,3,183,,96,DOWN,,96,0
97,97,0,[17;70;69;67],[89;70;107;91],[105;84;109;-1],[102;1148;102;102],DOWN,[DOWN;RIGHT;UP;RIGHT],[119;119;119;119],[0;0;0;0],420,3,183,,97,DOWN,,97,0
98,98,0,[29;69;81;79],[91;69;95;79],[116;84;96;-1],[1143;1148;102;102],RIGHT,[DOWN;DOWN;LEFT;UP],[95;95;95;95],[0;0;0;0],420,3,183,,98,LEFT,,98,0
99,99,0,[35;51;87;73],[85;51;89;73],[104;96;84;-1],[1143;1148;102;102],RIGHT,[DOWN;DOWN;DOWN;UP],[83;83;83;83],[0;0;0;0],420,3,183,,99,LEFT,,99,0
100,100,0,[47;57;75;61],[73;57;75;61],[80;109;84;-1],[1143;1148;102;102],UP,[RIGHT;DOWN;DOWN;RIGHT],[59;59;59;59],[0;0;0;0],420,3,183,,100,DOWN,,100,10
101,101,0,[53;75;57;49],[67;75;57;49],[68;121;96;-1],[1143;1148;102;102],UP,[RIGHT;RIGHT;LEFT;DOWN],[47;47;47;47],[0;0;0;0],420,3,183,,101,DOWN,,101,70
102,102,0,[59;93;63;49],[117;125;65;49],[56;133;108;-1],[1143;1148;102;102],UP,[RIGHT;DOWN;LEFT;DOWN],[35;35;35;35],[0;0;0;0],430,3,182,,102,UP,,102,230
103,103,0,[73;111;75;35],[97;111;75;35],[28;137;112;-1],[1148;1148;102;102],UP,[RIGHT;DOWN;LEFT;DOWN],[7;7;7;7],[0;0;0;0],490,3,176,,103,DOWN,,103,170
104,104,0,[62;106;75;46],[62;106;75;46],[125;100;-1;-1],[1148;1148;1143;1148],LEFT,[DOWN;UP;DOWN;UP],[183;183;183;183],[0;0;0;0],660,3,164,,104,UP,,104,0
105,105,0,[56;112;60;52],[56;136;60;76],[137;112;-1;-1],[1148;1148;1143;1148],LEFT,[DOWN;UP;DOWN;UP],[171;171;171;171],[0;0;0;0],660,3,164,,105,RIGHT,,105,140
106,106,0,[74;118;54;58],[74;142;54;82],[149;124;-1;-1],[1148;1148;1143;1148],LEFT,[DOWN;UP;LEFT;UP],[159;159;159;159],[0;0;0;0],660,3,164,,106,UP,,106,140
107,107,0,[92;113;40;53],[92;113;40;53],[124;149;-1;-1],[1143;1148;1143;1148],DOWN,[DOWN;UP;RIGHT;RIGHT],[99;99;99;99],[0;0;0;0],800,3,150,,107,LEFT,,107,70
108,108,0,[86;107;22;35],[86;107;22;35],[112;137;-1;-1],[1143;1148;1143;1143],LEFT,[DOWN;LEFT;RIGHT;RIGHT],[87;87;87;87],[0;0;0;0],800,3,150,,108,DOWN,,108,130
109,109,0,[72;88;36;49],[72;88;60;55],[108;133;-1;-1],[1143;1148;1143;1143],RIGHT,[LEFT;LEFT;DOWN;UP],[59;59;59;59],[0;0;0;0],870,3,143,,109,RIGHT,,109,60
110,110,0,[110;102;30;41],[110;102;30;41],[136;148;-1;-1],[1143;1148;1143;1143],UP,[LEFT;LEFT;LEFT;LEFT],[31;31;31;31],[0;0;0;0],930,3,137,,110,RIGHT,,110,60
111,111,0,[116;84;48;59],[129;84;93;104],[148;136;-1;-1],[1143;1148;1143;1143],RIGHT,[LEFT;UP;LEFT;UP],[19;19;19;19],[0;0;0;0],930,3,137,,111,DOWN,,111,60
112,112,0,[112;59;95;86],[112;59;108;110],[133;108;-1;-1],[1143;1143;1143;1143],RIGHT,[LEFT;LEFT;UP;RIGHT],[0;0;0;0],[0;0;0;0],990,3,131,,112,UP,,112,0
113,113,0,[144;85;65;54],[144;85;65;54],[137;112;-1;-1],[1143;1143;1143;1143],UP,[DOWN;UP;DOWN;RIGHT],[0;0;0;0],[0;0;0;0],990,3,131,,113,UP,,113,0
114,114,0,[120;45;57;34],[120;45;57;34],[125;100;-1;-1],[1143;1143;1143;1148],LEFT,[RIGHT;RIGHT;UP;UP],[0;0;0;0],[0;0;0;0],990,3,131,,114,LEFT,,114,0
115,115,0,[131;21;39;34],[131;21;39;34],[137;112;-1;-1],[1143;1148;1143;1148],LEFT,[RIGHT;RIGHT;LEFT;LEFT],[0;0;0;0],[0;0;0;0],990,3,131,,115,DOWN,,115,0
116,116,0,[85;35;71;62],[85;59;71;62],[133;108;-1;-1],[1148;1148;1143;1143],LEFT,[RIGHT;RIGHT;UP;DOWN],[0;0;0;0],[0;0;0;0],990,3,131,,116,LEFT,,116,0
117,117,0,[139;59;65;42],[139;59;65;42],[148;136;-1;-1],[1148;1148;1143;1143],UP,[DOWN;DOWN;DOWN;LEFT],[0;0;0;0],[0;0;0;0],990,3,131,,117,DOWN,,117,0
118,118,0,[139;59;65;66],[139;59;86;87],[149;124;-1;-1],[1148;1148;1143;1143],RIGHT,[LEFT;LEFT;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],990,3,131,,118,UP,,118,0
119,119,0,[133;107;79;26],[133;107;79;26],[124;149;-1;-1],[1143;1148;1143;1143],DOWN,[UP;DOWN;RIGHT;DOWN],[0;0;0;0],[0;0;0;0],990,3,131,,119,UP,,119,0
120,120,0,[133;107;73;30],[133;107;73;30],[136;148;-1;-1],[1143;1148;1143;1143],RIGHT,[UP;RIGHT;UP;RIGHT],[0;0;0;0],[0;0;0;0],990,3,131,,120,LEFT,,120,0
121,121,0,[133;107;73;30],[139;107;97;98],[148;136;-1;-1],[1143;1148;1143;1143],RIGHT,[LEFT;DOWN;RIGHT;RIGHT],[0;0;0;0],[0;0;0;0],990,3,131,,121,LEFT,,121,0
122,122,0,[128;131;79;30],[128;131;103;78],[149;124;-1;-1],[1143;1148;1143;1143],RIGHT,[LEFT;LEFT;DOWN;UP],[0;0;0;0],[0;0;0;0],990,3,131,,122,LEFT,,122,0
123,123,0,[128;131;97;42],[128;131;97;74],[137;112;-1;-1],[1143;1148;1143;1143],RIGHT,[DOWN;DOWN;RIGHT;LEFT],[0;0;0;0],[0;0;0;0],990,3,131,,123,DOWN,,123,0
124,124,0,[141;131;79;74],[141;131;79;74],[133;108;-1;-1],[1143;1148;1143;1143],LEFT,[RIGHT;DOWN;LEFT;RIGHT],[0;0;0;0],[0;0;0;0],990,3,131,,124,LEFT,,124,0
125,125,0,[179;149;113;22],[179;149;113;22],[148;136;-1;-1],[1143;1148;1143;1148],UP,[RIGHT;RIGHT;LEFT;DOWN],[0;0;0;0],[0;0;0;0],990,3,131,,125,RIGHT,,125,0
